0	-0.5	403.0
1	-0.5	567.0
2	-0.5	717.0
3	-0.5	846.0
4	-0.5	853.0
5	-0.5	114.0
6	-0.5	91.0
7	-0.5	100.0
8	-0.5	104.0
9	-0.5	100.0
10	-0.5	105.0
11	-0.5	137.0
12	-0.5	93.0
13	-0.5	451.0
14	-0.5	1128.0
15	-0.5	1232.0
16	-0.5	1177.0
17	-0.5	697.0
18	-0.5	440.0
19	-0.5	687.0
20	-0.5	702.0
21	-0.5	774.0
22	-0.5	1023.0
23	-0.5	1335.0
24	-0.5	1281.0
25	-0.5	1070.0
26	-0.5	1349.0
27	-0.5	1120.0
28	-0.5	1378.0
29	-0.5	1220.0
30	-0.5	1736.0
31	-0.5	2252.0
32	-0.5	1585.0
33	-0.5	1812.0
34	-0.5	2441.0
35	-0.5	1017.0
36	-0.5	1059.0
37	-0.5	818.0
38	-0.5	642.0
39	-0.5	1154.0
40	-0.5	1691.0
41	-0.5	3506.0
42	-0.5	2671.0
43	-0.5	2502.0
44	-0.5	2983.0
45	-0.5	2021.0
46	-0.5	5369.0
47	-0.5	4799.0
48	-0.5	2629.0
49	-0.5	2036.0
50	-0.5	1452.0
51	-0.5	1563.0
52	-0.5	1680.0
53	-0.5	996.0
54	-0.5	585.0
55	-0.5	518.0
56	-0.5	435.0
57	-0.5	2117.0
58	-0.5	987.0
59	-0.5	1765.0
60	-0.5	1108.0
61	-0.5	697.0
62	-0.5	698.0
63	-0.5	1864.0
64	-0.5	1528.0
65	-0.5	1602.0
66	-0.5	2129.0
67	-0.5	1406.0
68	-0.5	939.0
69	-0.5	950.0
70	-0.5	669.0
71	-0.5	103.0
72	-0.5	74.0
73	-0.5	62.0
74	-0.5	99.0
75	-0.5	83.0
76	-0.5	109.0
77	-0.5	105.0
78	-0.5	93.0
79	-0.5	505.0
80	-0.5	1084.0
81	-0.5	1149.0
82	-0.5	738.0
83	-0.5	613.0
84	-0.5	547.0
85	-0.5	487.0
86	-0.5	840.0
87	-0.5	648.0
88	-0.5	1113.0
89	-0.5	936.0
90	-0.5	634.0
91	-0.5	1783.0
92	-0.5	1783.0
93	-0.5	1783.0
94	-0.5	1783.0
95	-0.5	1783.0
96	-0.5	1783.0
97	-0.5	1783.0
98	-0.5	1783.0
99	-0.5	1783.0
