0	-1.0	26.0
1	-1.0	35.0
2	-1.0	27.0
3	-1.0	45.0
4	-1.0	35.0
5	-1.0	48.0
6	-1.0	77.0
7	-1.0	123.0
8	-1.0	141.0
9	-1.0	357.0
10	-1.0	99.0
11	-1.0	181.0
12	-1.0	180.0
13	-1.0	236.0
14	-1.0	158.0
15	-1.0	162.0
16	-1.0	152.0
17	-1.0	121.0
18	-1.0	218.0
19	-1.0	40.0
20	-1.0	99.0
21	-1.0	64.0
22	-1.0	102.0
23	-1.0	164.0
24	-1.0	468.0
25	-1.0	169.0
26	-1.0	155.0
27	-1.0	155.0
28	-1.0	308.0
29	-1.0	266.0
30	-1.0	590.0
31	-1.0	545.0
32	-1.0	220.0
33	-1.0	177.0
34	-1.0	219.0
35	-1.0	369.0
36	-1.0	1163.0
37	-1.0	742.0
38	-1.0	411.0
39	-1.0	459.0
40	-1.0	487.0
41	-1.0	469.0
42	-1.0	255.0
43	-1.0	228.0
44	-1.0	225.0
45	-1.0	55.0
46	-1.0	75.0
47	-1.0	60.0
48	-1.0	77.0
49	-1.0	138.0
50	-1.0	184.0
51	-1.0	96.0
52	-1.0	60.0
53	-1.0	39.0
54	-1.0	63.0
55	-1.0	64.0
56	-1.0	77.0
57	-1.0	87.0
58	-1.0	86.0
59	-1.0	106.0
60	-1.0	110.0
61	-1.0	161.0
62	-1.0	230.0
63	-1.0	282.0
64	-1.0	324.0
65	-1.0	301.0
66	-1.0	208.0
67	-1.0	156.0
68	-1.0	123.0
69	-1.0	58.0
70	-1.0	75.0
71	-1.0	80.0
72	-1.0	106.0
73	-1.0	47.0
74	-1.0	67.0
75	-1.0	67.0
76	-1.0	81.0
77	-1.0	35.0
78	-1.0	99.0
79	-1.0	131.0
80	-1.0	94.0
81	-1.0	157.0
82	-1.0	113.0
83	-1.0	91.0
84	-1.0	81.0
85	-1.0	10.0
86	-1.0	13.0
87	-1.0	14.0
88	-1.0	17.0
89	-1.0	4.0
90	-1.0	4.0
91	-1.0	4.0
92	-1.0	4.0
93	-1.0	4.0
94	-1.0	4.0
95	-1.0	4.0
96	-1.0	4.0
97	-1.0	4.0
98	-1.0	4.0
99	-1.0	4.0
