0	-0.25	6125.0
1	-0.25	4979.0
2	-0.25	4738.0
3	-0.25	7170.0
4	-0.25	11737.0
5	-0.25	5840.0
6	-0.25	7405.0
7	-0.25	6080.0
8	-0.25	6317.0
9	-0.25	7181.0
10	-0.25	6950.0
11	-0.25	4619.0
12	-0.25	4370.0
13	-0.25	3221.0
14	-0.25	3375.0
15	-0.25	18788.0
16	-0.25	4634.0
17	-0.25	8352.0
18	-0.25	7367.0
19	-0.25	4935.0
20	-0.25	12764.0
21	-0.25	4618.0
22	-0.25	2668.0
23	-0.25	1646.0
24	-0.25	1287.0
25	-0.25	3399.0
26	-0.25	4014.0
27	-0.25	3175.0
28	-0.25	3676.0
29	-0.25	4669.0
30	-0.25	8619.0
31	-0.25	3101.0
32	-0.25	2863.0
33	-0.25	4616.0
34	-0.25	2231.0
35	-0.25	2542.0
36	-0.25	4569.0
37	-0.25	3496.0
38	-0.25	6062.0
39	-0.25	4995.0
40	-0.25	4394.0
41	-0.25	5011.0
42	-0.25	4869.0
43	-0.25	3735.0
44	-0.25	2822.0
45	-0.25	332.0
46	-0.25	481.0
47	-0.25	622.0
48	-0.25	495.0
49	-0.25	1282.0
50	-0.25	2276.0
51	-0.25	982.0
52	-0.25	3536.0
53	-0.25	3698.0
54	-0.25	7424.0
55	-0.25	7866.0
56	-0.25	5690.0
57	-0.25	4491.0
58	-0.25	9593.0
59	-0.25	10232.0
60	-0.25	7102.0
61	-0.25	5336.0
62	-0.25	7606.0
63	-0.25	5739.0
64	-0.25	4742.0
65	-0.25	5134.0
66	-0.25	3328.0
67	-0.25	4685.0
68	-0.25	4259.0
69	-0.25	8658.0
70	-0.25	9908.0
71	-0.25	10531.0
72	-0.25	14983.0
73	-0.25	8744.0
74	-0.25	12500.0
75	-0.25	6634.0
76	-0.25	3274.0
77	-0.25	2054.0
78	-0.25	1358.0
79	-0.25	1965.0
80	-0.25	1395.0
81	-0.25	5354.0
82	-0.25	3433.0
83	-0.25	4466.0
84	-0.25	15649.0
85	-0.25	17369.0
86	-0.25	14662.0
87	-0.25	12424.0
88	-0.25	5300.0
89	-0.25	4353.0
90	-0.25	3229.0
91	-0.25	3885.0
92	-0.25	3861.0
93	-0.25	3861.0
94	-0.25	3861.0
95	-0.25	3861.0
96	-0.25	3861.0
97	-0.25	3861.0
98	-0.25	3861.0
99	-0.25	3861.0
