0	0.0	8070.0
1	0.0	10783.0
2	0.0	9726.0
3	0.0	16969.0
4	0.0	20594.0
5	0.0	24178.0
6	0.0	11755.0
7	0.0	1552.0
8	0.0	1758.0
9	0.0	1107.0
10	0.0	1131.0
11	0.0	2720.0
12	0.0	2831.0
13	0.0	13611.0
14	0.0	12827.0
15	0.0	9991.0
16	0.0	14749.0
17	0.0	17916.0
18	0.0	12931.0
19	0.0	9015.0
20	0.0	8440.0
21	0.0	13171.0
22	0.0	14194.0
23	0.0	13914.0
24	0.0	24276.0
25	0.0	19882.0
26	0.0	15536.0
27	0.0	17428.0
28	0.0	25708.0
29	0.0	15550.0
30	0.0	26922.0
31	0.0	21377.0
32	0.0	28443.0
33	0.0	32804.0
34	0.0	17643.0
35	0.0	16527.0
36	0.0	21517.0
37	0.0	16636.0
38	0.0	11444.0
39	0.0	15477.0
40	0.0	16197.0
41	0.0	26855.0
42	0.0	18665.0
43	0.0	33157.0
44	0.0	40063.0
45	0.0	23940.0
46	0.0	48664.0
47	0.0	46545.0
48	0.0	48984.0
49	0.0	35869.0
50	0.0	20967.0
51	0.0	21130.0
52	0.0	14605.0
53	0.0	19323.0
54	0.0	21783.0
55	0.0	15458.0
56	0.0	8406.0
57	0.0	11624.0
58	0.0	11504.0
59	0.0	34057.0
60	0.0	18704.0
61	0.0	13595.0
62	0.0	16754.0
63	0.0	20396.0
64	0.0	16995.0
65	0.0	25798.0
66	0.0	25711.0
67	0.0	19656.0
68	0.0	27500.0
69	0.0	20474.0
70	0.0	13698.0
71	0.0	11422.0
72	0.0	6406.0
73	0.0	1658.0
74	0.0	1444.0
75	0.0	999.0
76	0.0	1451.0
77	0.0	1190.0
78	0.0	1767.0
79	0.0	19696.0
80	0.0	20459.0
81	0.0	13849.0
82	0.0	15613.0
83	0.0	18055.0
84	0.0	11696.0
85	0.0	6778.0
86	0.0	12197.0
87	0.0	9133.0
88	0.0	14784.0
89	0.0	15585.0
90	0.0	22418.0
91	0.0	19774.0
92	0.0	19583.0
93	0.0	21944.0
94	0.0	21944.0
95	0.0	21944.0
96	0.0	21944.0
97	0.0	21944.0
98	0.0	21944.0
99	0.0	21944.0
