0	-0.75	206.0
1	-0.75	259.0
2	-0.75	257.0
3	-0.75	251.0
4	-0.75	307.0
5	-0.75	8963.0
6	-0.75	7057.0
7	-0.75	2706.0
8	-0.75	2833.0
9	-0.75	3799.0
10	-0.75	1596.0
11	-0.75	676.0
12	-0.75	678.0
13	-0.75	1019.0
14	-0.75	686.0
15	-0.75	716.0
16	-0.75	706.0
17	-0.75	169.0
18	-0.75	121.0
19	-0.75	141.0
20	-0.75	403.0
21	-0.75	568.0
22	-0.75	598.0
23	-0.75	593.0
24	-0.75	501.0
25	-0.75	656.0
26	-0.75	541.0
27	-0.75	22788.0
28	-0.75	22856.0
29	-0.75	22420.0
30	-0.75	22978.0
31	-0.75	23756.0
32	-0.75	24647.0
33	-0.75	23905.0
34	-0.75	26159.0
35	-0.75	26289.0
36	-0.75	26026.0
37	-0.75	26870.0
38	-0.75	17240.0
39	-0.75	17768.0
40	-0.75	26180.0
41	-0.75	35241.0
42	-0.75	3396.0
43	-0.75	2056.0
44	-0.75	390.0
45	-0.75	231.0
46	-0.75	237.0
47	-0.75	94.0
48	-0.75	148.0
49	-0.75	184.0
50	-0.75	147.0
51	-0.75	133.0
52	-0.75	1864.0
53	-0.75	4113.0
54	-0.75	5546.0
55	-0.75	2112.0
56	-0.75	2217.0
57	-0.75	2394.0
58	-0.75	8162.0
59	-0.75	8356.0
60	-0.75	7364.0
61	-0.75	7101.0
62	-0.75	814.0
63	-0.75	426.0
64	-0.75	409.0
65	-0.75	605.0
66	-0.75	234.0
67	-0.75	181.0
68	-0.75	150.0
69	-0.75	157.0
70	-0.75	128.0
71	-0.75	28.0
72	-0.75	188.0
73	-0.75	205.0
74	-0.75	217.0
75	-0.75	203.0
76	-0.75	6538.0
77	-0.75	6818.0
78	-0.75	6688.0
79	-0.75	6335.0
80	-0.75	13373.0
81	-0.75	20284.0
82	-0.75	19461.0
83	-0.75	466.0
84	-0.75	791.0
85	-0.75	639.0
86	-0.75	475.0
87	-0.75	319.0
88	-0.75	393.0
89	-0.75	438.0
90	-0.75	387.0
91	-0.75	387.0
92	-0.75	387.0
93	-0.75	387.0
94	-0.75	387.0
95	-0.75	387.0
96	-0.75	387.0
97	-0.75	387.0
98	-0.75	387.0
99	-0.75	387.0
