0	0.25	101509.0
1	0.25	61529.0
2	0.25	53471.0
3	0.25	82140.0
4	0.25	76802.0
5	0.25	52630.0
6	0.25	88113.0
7	0.25	85540.0
8	0.25	98067.0
9	0.25	114759.0
10	0.25	60068.0
11	0.25	99617.0
12	0.25	68529.0
13	0.25	77248.0
14	0.25	49508.0
15	0.25	9826.0
16	0.25	7563.0
17	0.25	14512.0
18	0.25	17605.0
19	0.25	39026.0
20	0.25	95949.0
21	0.25	103034.0
22	0.25	116395.0
23	0.25	123048.0
24	0.25	75954.0
25	0.25	93129.0
26	0.25	92888.0
27	0.25	109087.0
28	0.25	160988.0
29	0.25	158473.0
30	0.25	122239.0
31	0.25	89273.0
32	0.25	68139.0
33	0.25	65676.0
34	0.25	57141.0
35	0.25	61761.0
36	0.25	63612.0
37	0.25	129070.0
38	0.25	157638.0
39	0.25	104200.0
40	0.25	113539.0
41	0.25	68072.0
42	0.25	67790.0
43	0.25	192042.0
44	0.25	105684.0
45	0.25	127016.0
46	0.25	108207.0
47	0.25	98040.0
48	0.25	100470.0
49	0.25	114530.0
50	0.25	70289.0
51	0.25	77878.0
52	0.25	166817.0
53	0.25	134165.0
54	0.25	125808.0
55	0.25	103454.0
56	0.25	115835.0
57	0.25	62197.0
58	0.25	57732.0
59	0.25	80318.0
60	0.25	111069.0
61	0.25	72888.0
62	0.25	61887.0
63	0.25	107937.0
64	0.25	82444.0
65	0.25	65285.0
66	0.25	46942.0
67	0.25	67173.0
68	0.25	79491.0
69	0.25	154018.0
70	0.25	162068.0
71	0.25	151746.0
72	0.25	173834.0
73	0.25	80242.0
74	0.25	82039.0
75	0.25	97087.0
76	0.25	73957.0
77	0.25	71246.0
78	0.25	93242.0
79	0.25	80242.0
80	0.25	74289.0
81	0.25	74265.0
82	0.25	48011.0
83	0.25	56388.0
84	0.25	74041.0
85	0.25	85257.0
86	0.25	41162.0
87	0.25	57775.0
88	0.25	59025.0
89	0.25	119117.0
90	0.25	98040.0
91	0.25	100470.0
92	0.25	87394.0
93	0.25	50568.0
94	0.25	77352.0
95	0.25	77352.0
96	0.25	77352.0
97	0.25	77352.0
98	0.25	77352.0
99	0.25	77352.0
